review_id,product_category,product_name,rating,review_text,date
1124,컴퓨터,데스크탑 워크스테이션,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 그래픽 성능도 마음에 들고 가격 대비 가치가 높합니다. 디자인은 세련되고 고급스럽습니다.,2024-12-29
1125,모바일 전자기기,무선이어폰 플러스,5,제품 품질이 정말 좋습니다. 디자인가 특히 마음에 들어요. 설치가 쉬한 점이 큰 장점입니다.,2025-02-19
1126,컴퓨터,무선 키보드 마우스 세트,4,제품 품질이 정말 좋습니다. 저장 용량가 특히 마음에 들어요. 가격 대비 가치가 높한 점이 큰 장점입니다.,2024-11-15
1127,음향기기,홈시어터 시스템,2,"사용하기 불편합니다. 사운드 품질가 잘 작동하지 않고, 소음이 심한 점이 아쉽습니다.",2025-03-02
1128,모바일 전자기기,스마트폰 X5,4,제품 품질이 정말 좋습니다. 배터리 수명가 특히 마음에 들어요. 가격 대비 가치가 높한 점이 큰 장점입니다.,2024-12-22
1129,스마트홈,홈 CCTV 시스템,2,"사용하기 불편합니다. 호환성가 잘 작동하지 않고, 품질이 일관적이지 않한 점이 아쉽습니다. 다른 제품과 비교했을 때 아쉬운 점이 있네요.",2024-10-31
1130,스마트홈,온도조절 시스템,4,가성비가 정말 좋은 제품입니다. 연결성도 우수하고 가격 대비 가치가 높한 점이 좋네요. 추천합니다.,2025-02-15
1131,가전제품,로봇청소기 클린맥스,5,고객 서비스가 정말 친절했습니다. 자주 끊어지한 문제가 있었는데 빠르게 해결해주셨어요. 세척력도 좋습니다.,2024-11-03
1132,가전제품,스마트 냉장고 R7,3,반품 과정이 너무 복잡했습니다. 자주 끊어지한 문제로 반품을 원했는데 절차가 번거로웠습니다. 소음 수준도 별로예요. 가격은 매우 합리적입니다.,2025-04-04
1133,가전제품,전자레인지 M20,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 스마트 기능도 마음에 들고 호환성이 좋합니다. 가격은 매우 합리적입니다.,2025-04-10
1134,컴퓨터,울트라북 슬림9,2,배송이 너무 늦었고 포장도 부실했습니다. 게다가 저장 용량도 마음에 들지 않고 느리게 작동합니다.,2025-04-27
1135,가전제품,스마트 냉장고 R7,2,품질이 기대에 미치지 못합니다. 소음 수준에 문제가 있고 설치가 어렵한 점이 불만입니다.,2025-04-21
1136,모바일 전자기기,태블릿 프로 9,4,"사용하기 정말 편리합니다. 카메라 성능가 잘 설계되어 있고, 유지 관리가 쉬해서 만족스럽습니다. 다음에도 같은 제품을 구매할 것 같습니다.",2025-04-14
1137,스마트홈,홈 CCTV 시스템,3,"사용하기 불편합니다. 연결성가 잘 작동하지 않고, 가격이 비싸한 점이 아쉽습니다. 다른 제품과 비교했을 때 확실히 좋습니다.",2024-11-27
1138,음향기기,홈시어터 시스템,3,품질이 기대에 미치지 못합니다. 사운드 품질에 문제가 있고 고장이 잦한 점이 불만입니다.,2024-11-14
1139,모바일 전자기기,무선이어폰 플러스,1,품질이 기대에 미치지 못합니다. 배터리 수명에 문제가 있고 설치가 어렵한 점이 불만입니다.,2025-01-04
1140,가전제품,로봇청소기 클린맥스,2,반품 과정이 너무 복잡했습니다. 설치가 어렵한 문제로 반품을 원했는데 절차가 번거로웠습니다. 스마트 기능도 별로예요. 디자인은 투박하습니다.,2024-11-16
1141,스마트홈,온도조절 시스템,2,품질이 기대에 미치지 못합니다. 연결성에 문제가 있고 가격이 비싸한 점이 불만입니다.,2025-01-07
1142,가전제품,전기밥솥 쿡마스터,4,"사용하기 정말 편리합니다. 냉각 성능가 잘 설계되어 있고, 오래 지속해서 만족스럽습니다.",2025-01-01
1143,컴퓨터,데스크탑 워크스테이션,5,제품 품질이 정말 좋습니다. 메모리가 특히 마음에 들어요. 오래 지속한 점이 큰 장점입니다.,2024-11-03
1144,모바일 전자기기,스마트워치 V3,5,고객 서비스가 정말 친절했습니다. 가격이 비싸한 문제가 있었는데 빠르게 해결해주셨어요. 배터리 수명도 좋습니다.,2024-12-06
1145,모바일 전자기기,무선이어폰 플러스,4,제품 품질이 정말 좋습니다. 디스플레이 품질가 특히 마음에 들어요. 디자인이 세련되한 점이 큰 장점입니다.,2024-11-08
1146,모바일 전자기기,보조배터리 20000,3,"사용하기 불편합니다. 카메라 성능가 잘 작동하지 않고, 과열한 점이 아쉽습니다.",2025-03-04
1147,음향기기,홈시어터 시스템,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 휴대성도 마음에 들고 에너지 효율이 좋합니다. 다른 제품과 비교했을 때 확실히 좋습니다.,2025-02-15
1148,음향기기,홈시어터 시스템,5,가성비가 정말 좋은 제품입니다. 무선 연결 안정성도 우수하고 휴대하기 편리한 점이 좋네요. 추천합니다.,2025-03-12
1149,가전제품,전자레인지 M20,2,배송이 너무 늦었고 포장도 부실했습니다. 게다가 에너지 효율도 마음에 들지 않고 자주 끊어지합니다. 가격은 다소 비싼 편입니다.,2025-01-15
1150,스마트홈,스마트 조명 세트,3,가격 대비 품질이 좋지 않습니다. 앱 사용성가 부족하고 소음이 심한 문제가 있네요. 다른 제품과 비교했을 때 확실히 좋습니다.,2025-01-30
1151,모바일 전자기기,태블릿 프로 9,5,제품 품질이 정말 좋습니다. 배터리 수명가 특히 마음에 들어요. 디자인이 세련되한 점이 큰 장점입니다.,2024-11-20
1152,스마트홈,온도조절 시스템,3,배송이 너무 늦었고 포장도 부실했습니다. 게다가 음성 인식 정확도도 마음에 들지 않고 가격이 비싸합니다.,2025-01-11
1153,모바일 전자기기,스마트워치 V3,2,"사용하기 불편합니다. 디자인가 잘 작동하지 않고, 가격이 비싸한 점이 아쉽습니다.",2024-11-05
1154,스마트홈,온도조절 시스템,5,가성비가 정말 좋은 제품입니다. 앱 사용성도 우수하고 가격 대비 가치가 높한 점이 좋네요. 추천합니다. 디자인은 세련되고 고급스럽습니다.,2025-04-26
1155,컴퓨터,게이밍 노트북 GT,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 메모리도 마음에 들고 성능이 뛰어나합니다.,2024-12-21
1156,가전제품,전자레인지 M20,3,품질이 기대에 미치지 못합니다. 세척력에 문제가 있고 사용 설명서가 부실한 점이 불만입니다.,2024-11-07
1157,스마트홈,AI 스피커 홈,4,고객 서비스가 정말 친절했습니다. 사용 설명서가 부실한 문제가 있었는데 빠르게 해결해주셨어요. 설치 용이성도 좋습니다.,2024-12-01
1158,스마트홈,AI 스피커 홈,4,"사용하기 정말 편리합니다. 호환성가 잘 설계되어 있고, 휴대하기 편리해서 만족스럽습니다.",2025-03-15
1159,모바일 전자기기,태블릿 프로 9,4,고객 서비스가 정말 친절했습니다. 사용 설명서가 부실한 문제가 있었는데 빠르게 해결해주셨어요. 디스플레이 품질도 좋습니다. 디자인은 세련되고 고급스럽습니다.,2024-11-28
1160,가전제품,로봇청소기 클린맥스,5,제품 품질이 정말 좋습니다. 스마트 기능가 특히 마음에 들어요. 유지 관리가 쉬한 점이 큰 장점입니다.,2025-04-08
1161,컴퓨터,데스크탑 워크스테이션,1,배송이 너무 늦었고 포장도 부실했습니다. 게다가 CPU 성능도 마음에 들지 않고 빨리 방전되합니다.,2024-11-13
1162,가전제품,전자레인지 M20,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 에너지 효율도 마음에 들고 설치가 쉬합니다. 다음에도 같은 제품을 구매할 것 같습니다.,2024-11-11
1163,음향기기,턴테이블 클래식,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 무선 연결 안정성도 마음에 들고 설치가 쉬합니다.,2024-11-18
1164,컴퓨터,데스크탑 워크스테이션,2,반품 과정이 너무 복잡했습니다. 빨리 방전되한 문제로 반품을 원했는데 절차가 번거로웠습니다. 저장 용량도 별로예요.,2025-04-13
1165,모바일 전자기기,스마트폰 X5,4,제품 품질이 정말 좋습니다. 배터리 수명가 특히 마음에 들어요. 호환성이 좋한 점이 큰 장점입니다.,2025-02-13
1166,스마트홈,온도조절 시스템,3,반품 과정이 너무 복잡했습니다. 과열한 문제로 반품을 원했는데 절차가 번거로웠습니다. 설치 용이성도 별로예요.,2025-04-17
1167,음향기기,헤드폰 프로,5,가성비가 정말 좋은 제품입니다. 사운드 품질도 우수하고 오래 지속한 점이 좋네요. 추천합니다.,2025-01-02
1168,모바일 전자기기,태블릿 프로 9,1,반품 과정이 너무 복잡했습니다. 가격이 비싸한 문제로 반품을 원했는데 절차가 번거로웠습니다. 디스플레이 품질도 별로예요.,2025-01-05
1169,컴퓨터,데스크탑 워크스테이션,4,고객 서비스가 정말 친절했습니다. 설치가 어렵한 문제가 있었는데 빠르게 해결해주셨어요. 저장 용량도 좋습니다.,2025-01-13
1170,모바일 전자기기,보조배터리 20000,2,가격 대비 품질이 좋지 않습니다. 프로세서 속도가 부족하고 품질이 일관적이지 않한 문제가 있네요.,2025-01-19
1171,음향기기,헤드폰 프로,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 배터리 수명도 마음에 들고 호환성이 좋합니다.,2025-02-07
1172,스마트홈,홈 CCTV 시스템,5,제품 품질이 정말 좋습니다. 호환성가 특히 마음에 들어요. 에너지 효율이 좋한 점이 큰 장점입니다.,2024-11-07
1173,컴퓨터,데스크탑 워크스테이션,5,"사용하기 정말 편리합니다. 저장 용량가 잘 설계되어 있고, 가격 대비 가치가 높해서 만족스럽습니다. 가격은 매우 합리적입니다.",2025-03-04
1174,모바일 전자기기,스마트워치 V3,5,고객 서비스가 정말 친절했습니다. 설치가 어렵한 문제가 있었는데 빠르게 해결해주셨어요. 디자인도 좋습니다. 가격은 매우 합리적입니다.,2024-12-19
1175,음향기기,사운드바 울트라,5,고객 서비스가 정말 친절했습니다. 고장이 잦한 문제가 있었는데 빠르게 해결해주셨어요. 베이스 성능도 좋습니다.,2025-03-17
1176,컴퓨터,울트라북 슬림9,3,"사용하기 불편합니다. 저장 용량가 잘 작동하지 않고, 과열한 점이 아쉽습니다.",2024-11-22
1177,스마트홈,스마트 도어락,4,"사용하기 정말 편리합니다. 호환성가 잘 설계되어 있고, 설치가 쉬해서 만족스럽습니다. 다음에도 같은 제품을 구매할 것 같습니다.",2024-11-05
1178,가전제품,에어컨 Q시리즈,2,품질이 기대에 미치지 못합니다. 세척력에 문제가 있고 고장이 잦한 점이 불만입니다.,2025-03-23
1179,모바일 전자기기,보조배터리 20000,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 배터리 수명도 마음에 들고 디자인이 세련되합니다. 가격은 매우 합리적입니다.,2025-02-14
1180,스마트홈,AI 스피커 홈,5,제품 품질이 정말 좋습니다. 음성 인식 정확도가 특히 마음에 들어요. 에너지 효율이 좋한 점이 큰 장점입니다.,2025-01-02
1181,컴퓨터,울트라북 슬림9,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 저장 용량도 마음에 들고 사용이 편리합니다. 디자인은 세련되고 고급스럽습니다.,2025-04-07
1182,가전제품,에어컨 Q시리즈,5,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 냉각 성능도 마음에 들고 설치가 쉬합니다.,2025-02-13
1183,모바일 전자기기,스마트폰 X5,4,고객 서비스가 정말 친절했습니다. 가격이 비싸한 문제가 있었는데 빠르게 해결해주셨어요. 카메라 성능도 좋습니다.,2025-03-03
1184,컴퓨터,울트라북 슬림9,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 그래픽 성능도 마음에 들고 에너지 효율이 좋합니다.,2025-03-27
1185,모바일 전자기기,무선이어폰 플러스,2,반품 과정이 너무 복잡했습니다. 품질이 일관적이지 않한 문제로 반품을 원했는데 절차가 번거로웠습니다. 배터리 수명도 별로예요. 디자인은 투박하습니다.,2024-12-11
1186,스마트홈,AI 스피커 홈,2,반품 과정이 너무 복잡했습니다. 사용 설명서가 부실한 문제로 반품을 원했는데 절차가 번거로웠습니다. 앱 사용성도 별로예요.,2025-01-27
1187,모바일 전자기기,보조배터리 20000,4,고객 서비스가 정말 친절했습니다. 가격이 비싸한 문제가 있었는데 빠르게 해결해주셨어요. 디자인도 좋습니다.,2025-04-10
1188,스마트홈,스마트 조명 세트,5,가성비가 정말 좋은 제품입니다. 설치 용이성도 우수하고 디자인이 세련되한 점이 좋네요. 추천합니다.,2024-11-16
1189,모바일 전자기기,스마트워치 V3,5,고객 서비스가 정말 친절했습니다. 느리게 작동한 문제가 있었는데 빠르게 해결해주셨어요. 배터리 수명도 좋습니다.,2024-11-10
1190,음향기기,홈시어터 시스템,2,"사용하기 불편합니다. 배터리 수명가 잘 작동하지 않고, 느리게 작동한 점이 아쉽습니다.",2025-03-14
1191,스마트홈,AI 스피커 홈,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 연결성도 마음에 들고 사용이 편리합니다. 다음에도 같은 제품을 구매할 것 같습니다.,2025-03-07
1192,음향기기,사운드바 울트라,4,가성비가 정말 좋은 제품입니다. 베이스 성능도 우수하고 휴대하기 편리한 점이 좋네요. 추천합니다. 디자인은 세련되고 고급스럽습니다.,2025-04-18
1193,컴퓨터,게이밍 노트북 GT,4,"사용하기 정말 편리합니다. 메모리가 잘 설계되어 있고, 에너지 효율이 좋해서 만족스럽습니다. 다음에도 같은 제품을 구매할 것 같습니다.",2025-01-06
1194,스마트홈,홈 CCTV 시스템,3,"사용하기 불편합니다. 연결성가 잘 작동하지 않고, 빨리 방전되한 점이 아쉽습니다.",2025-02-18
1195,가전제품,전자레인지 M20,4,제품 품질이 정말 좋습니다. 에너지 효율가 특히 마음에 들어요. 휴대하기 편리한 점이 큰 장점입니다.,2025-02-04
1196,음향기기,사운드바 울트라,5,가성비가 정말 좋은 제품입니다. 배터리 수명도 우수하고 설치가 쉬한 점이 좋네요. 추천합니다. 디자인은 세련되고 고급스럽습니다.,2024-11-02
1197,음향기기,사운드바 울트라,4,제품 품질이 정말 좋습니다. 사운드 품질가 특히 마음에 들어요. 에너지 효율이 좋한 점이 큰 장점입니다.,2024-11-15
1198,가전제품,스마트 냉장고 R7,5,제품 품질이 정말 좋습니다. 냉각 성능가 특히 마음에 들어요. 성능이 뛰어나한 점이 큰 장점입니다.,2024-11-23
1199,컴퓨터,데스크탑 워크스테이션,4,고객 서비스가 정말 친절했습니다. 고장이 잦한 문제가 있었는데 빠르게 해결해주셨어요. 그래픽 성능도 좋습니다. 디자인은 세련되고 고급스럽습니다.,2024-12-03
1200,스마트홈,AI 스피커 홈,2,가격 대비 품질이 좋지 않습니다. 호환성가 부족하고 사용 설명서가 부실한 문제가 있네요.,2025-03-23
1201,가전제품,스마트 냉장고 R7,5,고객 서비스가 정말 친절했습니다. 가격이 비싸한 문제가 있었는데 빠르게 해결해주셨어요. 냉각 성능도 좋습니다.,2025-03-11
1202,컴퓨터,모니터 와이드뷰,5,"사용하기 정말 편리합니다. 저장 용량가 잘 설계되어 있고, 가격 대비 가치가 높해서 만족스럽습니다.",2024-11-22
1203,모바일 전자기기,무선이어폰 플러스,5,가성비가 정말 좋은 제품입니다. 배터리 수명도 우수하고 휴대하기 편리한 점이 좋네요. 추천합니다.,2025-01-04
1204,컴퓨터,데스크탑 워크스테이션,5,가성비가 정말 좋은 제품입니다. CPU 성능도 우수하고 유지 관리가 쉬한 점이 좋네요. 추천합니다.,2024-10-30
1205,가전제품,에어컨 Q시리즈,5,가성비가 정말 좋은 제품입니다. 에너지 효율도 우수하고 유지 관리가 쉬한 점이 좋네요. 추천합니다.,2024-12-22
1206,음향기기,헤드폰 프로,2,가격 대비 품질이 좋지 않습니다. 사운드 품질가 부족하고 사용 설명서가 부실한 문제가 있네요.,2025-04-05
1207,스마트홈,온도조절 시스템,5,제품 품질이 정말 좋습니다. 음성 인식 정확도가 특히 마음에 들어요. 설치가 쉬한 점이 큰 장점입니다.,2025-03-26
1208,컴퓨터,울트라북 슬림9,3,배송이 너무 늦었고 포장도 부실했습니다. 게다가 냉각 시스템도 마음에 들지 않고 느리게 작동합니다.,2024-11-15
1209,모바일 전자기기,스마트폰 X5,3,배송이 너무 늦었고 포장도 부실했습니다. 게다가 프로세서 속도도 마음에 들지 않고 느리게 작동합니다. 가격은 매우 합리적입니다.,2025-03-19
1210,컴퓨터,무선 키보드 마우스 세트,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 저장 용량도 마음에 들고 유지 관리가 쉬합니다.,2025-04-07
1211,컴퓨터,무선 키보드 마우스 세트,3,배송이 너무 늦었고 포장도 부실했습니다. 게다가 냉각 시스템도 마음에 들지 않고 품질이 일관적이지 않합니다.,2025-04-04
1212,음향기기,턴테이블 클래식,4,제품 품질이 정말 좋습니다. 사운드 품질가 특히 마음에 들어요. 오래 지속한 점이 큰 장점입니다. 디자인은 세련되고 고급스럽습니다.,2024-12-04
1213,가전제품,전자레인지 M20,4,"사용하기 정말 편리합니다. 에너지 효율가 잘 설계되어 있고, 유지 관리가 쉬해서 만족스럽습니다.",2024-11-20
1214,컴퓨터,모니터 와이드뷰,5,가성비가 정말 좋은 제품입니다. 메모리도 우수하고 설치가 쉬한 점이 좋네요. 추천합니다.,2024-11-03
1215,가전제품,전기밥솥 쿡마스터,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 냉각 성능도 마음에 들고 휴대하기 편리합니다.,2024-12-25
1216,컴퓨터,데스크탑 워크스테이션,4,고객 서비스가 정말 친절했습니다. 빨리 방전되한 문제가 있었는데 빠르게 해결해주셨어요. 저장 용량도 좋습니다.,2025-03-25
1217,스마트홈,AI 스피커 홈,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 앱 사용성도 마음에 들고 오래 지속합니다.,2025-01-02
1218,스마트홈,온도조절 시스템,4,가성비가 정말 좋은 제품입니다. 앱 사용성도 우수하고 호환성이 좋한 점이 좋네요. 추천합니다.,2025-02-23
1219,가전제품,전기밥솥 쿡마스터,3,가격 대비 품질이 좋지 않습니다. 냉각 성능가 부족하고 고장이 잦한 문제가 있네요.,2024-12-29
1220,스마트홈,온도조절 시스템,3,반품 과정이 너무 복잡했습니다. 설치가 어렵한 문제로 반품을 원했는데 절차가 번거로웠습니다. 앱 사용성도 별로예요.,2025-02-25
1221,스마트홈,온도조절 시스템,2,가격 대비 품질이 좋지 않습니다. 설치 용이성가 부족하고 가격이 비싸한 문제가 있네요. 다음에도 절대 이 브랜드 제품은 구매하지 않을 것 같습니다.,2024-11-06
1222,가전제품,로봇청소기 클린맥스,1,가격 대비 품질이 좋지 않습니다. 냉각 성능가 부족하고 자주 끊어지한 문제가 있네요.,2025-01-24
1223,음향기기,헤드폰 프로,4,제품 품질이 정말 좋습니다. 무선 연결 안정성가 특히 마음에 들어요. 에너지 효율이 좋한 점이 큰 장점입니다.,2024-12-07
1224,음향기기,홈시어터 시스템,2,품질이 기대에 미치지 못합니다. 휴대성에 문제가 있고 느리게 작동한 점이 불만입니다.,2024-11-04
1225,컴퓨터,무선 키보드 마우스 세트,4,고객 서비스가 정말 친절했습니다. 사용 설명서가 부실한 문제가 있었는데 빠르게 해결해주셨어요. CPU 성능도 좋습니다.,2025-03-22
1226,모바일 전자기기,스마트폰 X5,5,고객 서비스가 정말 친절했습니다. 느리게 작동한 문제가 있었는데 빠르게 해결해주셨어요. 디스플레이 품질도 좋습니다.,2025-02-01
1227,음향기기,헤드폰 프로,4,배송이 생각보다 빨랐고 포장도 안전하게 잘 되어있었습니다. 무선 연결 안정성도 마음에 들고 에너지 효율이 좋합니다. 디자인은 세련되고 고급스럽습니다.,2024-11-22
1228,음향기기,홈시어터 시스템,3,"사용하기 불편합니다. 휴대성가 잘 작동하지 않고, 품질이 일관적이지 않한 점이 아쉽습니다.",2024-12-18
1229,모바일 전자기기,스마트워치 V3,4,"사용하기 정말 편리합니다. 배터리 수명가 잘 설계되어 있고, 호환성이 좋해서 만족스럽습니다. 다른 제품과 비교했을 때 확실히 좋습니다.",2024-11-06
1230,음향기기,사운드바 울트라,4,고객 서비스가 정말 친절했습니다. 자주 끊어지한 문제가 있었는데 빠르게 해결해주셨어요. 휴대성도 좋습니다.,2024-11-11
1231,가전제품,전자레인지 M20,2,배송이 너무 늦었고 포장도 부실했습니다. 게다가 냉각 성능도 마음에 들지 않고 과열합니다.,2024-11-20
1232,모바일 전자기기,태블릿 프로 9,5,"사용하기 정말 편리합니다. 프로세서 속도가 잘 설계되어 있고, 성능이 뛰어나해서 만족스럽습니다.",2025-01-05
1233,스마트홈,온도조절 시스템,2,배송이 너무 늦었고 포장도 부실했습니다. 게다가 연결성도 마음에 들지 않고 가격이 비싸합니다.,2024-12-28
1234,스마트홈,온도조절 시스템,4,"사용하기 정말 편리합니다. 앱 사용성가 잘 설계되어 있고, 유지 관리가 쉬해서 만족스럽습니다.",2025-02-06
1235,컴퓨터,무선 키보드 마우스 세트,3,가격 대비 품질이 좋지 않습니다. CPU 성능가 부족하고 가격이 비싸한 문제가 있네요.,2025-03-09
1236,컴퓨터,데스크탑 워크스테이션,1,가격 대비 품질이 좋지 않습니다. 메모리가 부족하고 고장이 잦한 문제가 있네요.,2025-03-05
1237,컴퓨터,데스크탑 워크스테이션,5,"사용하기 정말 편리합니다. 냉각 시스템가 잘 설계되어 있고, 에너지 효율이 좋해서 만족스럽습니다. 가격은 매우 합리적입니다.",2024-12-02
1238,컴퓨터,게이밍 노트북 GT,4,"사용하기 정말 편리합니다. 저장 용량가 잘 설계되어 있고, 디자인이 세련되해서 만족스럽습니다.",2025-04-07
1239,음향기기,홈시어터 시스템,3,배송이 너무 늦었고 포장도 부실했습니다. 게다가 무선 연결 안정성도 마음에 들지 않고 빨리 방전되합니다. 가격은 매우 합리적입니다.,2024-10-31
1240,가전제품,스마트 냉장고 R7,2,배송이 너무 늦었고 포장도 부실했습니다. 게다가 소음 수준도 마음에 들지 않고 자주 끊어지합니다.,2024-12-13
1241,스마트홈,AI 스피커 홈,2,반품 과정이 너무 복잡했습니다. 느리게 작동한 문제로 반품을 원했는데 절차가 번거로웠습니다. 연결성도 별로예요.,2025-03-23
1242,스마트홈,스마트 조명 세트,2,가격 대비 품질이 좋지 않습니다. 음성 인식 정확도가 부족하고 소음이 심한 문제가 있네요. 다른 제품과 비교했을 때 아쉬운 점이 있네요.,2025-03-07
1243,음향기기,헤드폰 프로,3,"사용하기 불편합니다. 베이스 성능가 잘 작동하지 않고, 느리게 작동한 점이 아쉽습니다. 다음에도 같은 제품을 구매할 것 같습니다.",2025-04-18
1244,스마트홈,스마트 도어락,1,품질이 기대에 미치지 못합니다. 연결성에 문제가 있고 소음이 심한 점이 불만입니다.,2025-02-12
1245,컴퓨터,데스크탑 워크스테이션,3,반품 과정이 너무 복잡했습니다. 고장이 잦한 문제로 반품을 원했는데 절차가 번거로웠습니다. 냉각 시스템도 별로예요. 다음에도 같은 제품을 구매할 것 같습니다.,2024-11-14
1246,컴퓨터,울트라북 슬림9,5,"사용하기 정말 편리합니다. CPU 성능가 잘 설계되어 있고, 디자인이 세련되해서 만족스럽습니다.",2025-02-02
1247,컴퓨터,데스크탑 워크스테이션,2,배송이 너무 늦었고 포장도 부실했습니다. 게다가 CPU 성능도 마음에 들지 않고 품질이 일관적이지 않합니다. 디자인은 투박하습니다.,2024-11-06
